Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Price / International,Compare At Price / International,Status
1061,3 cm hoop earrings (PP0061 / 2AG),<p>The wheels are undoubtedly a classic among all earrings. We have various designs and sizes. Choose your favorites or try them all! Wheel diameter 3 cm. The width of the earring is 0.4 cm.</p>,Colibra,Apparel & Accessories > Jewelry > Earrings,Earrings,Earrings,TRUE,Title,3 cm hoop earrings (PP0061 / 2AG),,,,,5900601037854,8.0,,100,deny,manual,11.32,,TRUE,TRUE,,,1,3 cm hoop earrings (PP0061 / 2AG),FALSE,3 cm hoop earrings (PP0061 / 2AG),The wheels are undoubtedly a classic among all earrings. We have various designs and sizes. Choose your favorites or try them all! Wheel diameter 3 cm. The width of the earring is 0.4 cm.,,Woman,Adult,,Woman,3 cm hoop earrings (PP0061 / 2AG),new,,,,,,,,g,,,,,active
1062,"Hoop earrings 3,5cm (PP0061 / 1AU)",<p>The wheels are undoubtedly a classic among all earrings. We have various designs and sizes. Choose your favorites or try them all! Wheel diameter 3.5 cm. The width of the earring is 0.5 cm. Wheel diameter 3.5 cm. The width of the earring is 0.5 cm.</p>,Colibra,Apparel & Accessories > Jewelry > Earrings,Earrings,Earrings,TRUE,Title,"Hoop earrings 3,5cm (PP0061 / 1AU)",,,,,5900601039148,11.0,,100,deny,manual,11.79,,TRUE,TRUE,,,1,"Hoop earrings 3,5cm (PP0061 / 1AU)",FALSE,"Hoop earrings 3,5cm (PP0061 / 1AU)",The wheels are undoubtedly a classic among all earrings. We have various designs and sizes. Choose your favorites or try them all! Wheel diameter 3.5 cm. The width of the earring is 0.5 cm. Wheel diameter 3.5 cm. The width of the earring is 0.5 cm.,,Woman,Adult,,Woman,"Hoop earrings 3,5cm (PP0061 / 1AU)",new,,,,,,,,g,,,,,active
1063,"Hoop earrings 3,5cm (PP0061 / 1AG)",<p>The wheels are undoubtedly a classic among all earrings. We have various designs and sizes. Choose your favorites or try them all! Wheel diameter 3.5 cm. The width of the earring is 0.5 cm.</p>,Colibra,Apparel & Accessories > Jewelry > Earrings,Earrings,Earrings,TRUE,Title,"Hoop earrings 3,5cm (PP0061 / 1AG)",,,,,5900601039155,11.0,,100,deny,manual,11.79,,TRUE,TRUE,,,1,"Hoop earrings 3,5cm (PP0061 / 1AG)",FALSE,"Hoop earrings 3,5cm (PP0061 / 1AG)",The wheels are undoubtedly a classic among all earrings. We have various designs and sizes. Choose your favorites or try them all! Wheel diameter 3.5 cm. The width of the earring is 0.5 cm.,,Woman,Adult,,Woman,"Hoop earrings 3,5cm (PP0061 / 1AG)",new,,,,,,,,g,,,,,active
1068,Teddy bear earrings with English clasp (P13380AU),<p>Earrings are a great gift idea and the perfect complement to any styling. Fairytale teddy bears on an English clasp with Swarovski crystal. The length of the earring is 3.5 cm. Gold-plated earrings.</p>,Colibra,Apparel & Accessories > Jewelry > Earrings,Earrings,Earrings,TRUE,Title,Teddy bear earrings with English clasp (P13380AU),,,,,5900601206052,5.0,,100,deny,manual,13.23,,TRUE,TRUE,,,1,Teddy bear earrings with English clasp (P13380AU),FALSE,Teddy bear earrings with English clasp (P13380AU),Earrings are a great gift idea and the perfect complement to any styling. Fairytale teddy bears on an English clasp with Swarovski crystal. The length of the earring is 3.5 cm. Gold-plated earrings.,,Woman,Adult,,Woman,Teddy bear earrings with English clasp (P13380AU),new,,,,,,,,g,,,,,active
1073,Hoop earrings with an openwork pattern (P13985AU),<p>Hoop earrings with an openwork pattern. The diameter of the circle is 3 cm. Width 0.8 cm. Gold-plated earrings.</p>,Colibra,Apparel & Accessories > Jewelry > Earrings,Earrings,Earrings,TRUE,Title,Hoop earrings with an openwork pattern (P13985AU),,,,,5900601224162,8.0,,100,deny,manual,15.19,,TRUE,TRUE,,,1,Hoop earrings with an openwork pattern (P13985AU),FALSE,Hoop earrings with an openwork pattern (P13985AU),Hoop earrings with an openwork pattern. The diameter of the circle is 3 cm. Width 0.8 cm. Gold-plated earrings.,,Woman,Adult,,Woman,Hoop earrings with an openwork pattern (P13985AU),new,,,,,,,,g,,,,,active
1076,Earrings with three crystals (P13275AU),<p>Delicate earrings with three Swarovski crystals. The length of the earring is 1.5 cm. Gold-plated earrings.</p>,Colibra,Apparel & Accessories > Jewelry > Earrings,Earrings,Earrings,TRUE,Title,Earrings with three crystals (P13275AU),,,,,5900601200616,1.0,,100,deny,manual,9.8,,TRUE,TRUE,,,1,Earrings with three crystals (P13275AU),FALSE,Earrings with three crystals (P13275AU),Delicate earrings with three Swarovski crystals. The length of the earring is 1.5 cm. Gold-plated earrings.,,Woman,Adult,,Woman,Earrings with three crystals (P13275AU),new,,,,,,,,g,,,,,active
1077,Earrings with openwork hearts (P14302AU),"<p>Jewelry with hearts is the perfect gift idea for a loved one, as well as a perfect addition to many styles. The length of the earring is 3 cm. Gold-plated earrings.</p>",Colibra,Apparel & Accessories > Jewelry > Earrings,Earrings,Earrings,TRUE,Title,Earrings with openwork hearts (P14302AU),,,,,5900601239340,2.0,,100,deny,manual,9.31,,TRUE,TRUE,,,1,Earrings with openwork hearts (P14302AU),FALSE,Earrings with openwork hearts (P14302AU),"Jewelry with hearts is the perfect gift idea for a loved one, as well as a perfect addition to many styles. The length of the earring is 3 cm. Gold-plated earrings.",,Woman,Adult,,Woman,Earrings with openwork hearts (P14302AU),new,,,,,,,,g,,,,,active
1078,Star earrings on a chain (P15 / STL / 10AU),<p>Star earrings on a chain will emphasize the feminine beauty perfectly. The length of the earring is 6.5 cm. Gold-plated earrings.</p>,Colibra,Apparel & Accessories > Jewelry > Earrings,Earrings,Earrings,TRUE,Title,Star earrings on a chain (P15 / STL / 10AU),,,,,5900601127234,2.0,,100,deny,manual,10.29,,TRUE,TRUE,,https://drop.seltu.pl/images/colibra/1078/68494-Kolczyki-gwiazdka-na-lancuszku-P15STL10AU-1078-P15/STL/10AU.jpg,1,Star earrings on a chain (P15 / STL / 10AU),FALSE,Star earrings on a chain (P15 / STL / 10AU),Star earrings on a chain will emphasize the feminine beauty perfectly. The length of the earring is 6.5 cm. Gold-plated earrings.,,Woman,Adult,,Woman,Star earrings on a chain (P15 / STL / 10AU),new,,,,,,,https://drop.seltu.pl/images/colibra/1078/68494-Kolczyki-gwiazdka-na-lancuszku-P15STL10AU-1078-P15/STL/10AU.jpg,g,,,,,active
1079,Chain and crystal star earrings (P15 / STL / 08AU),<p>Star earrings on chains with Swarovski crystals. The length of the earring is 6.5 cm. Gold-plated earrings.</p>,Colibra,Apparel & Accessories > Jewelry > Earrings,Earrings,Earrings,TRUE,Title,Chain and crystal star earrings (P15 / STL / 08AU),,,,,5900601119888,2.0,,100,deny,manual,12.74,,TRUE,TRUE,,,1,Chain and crystal star earrings (P15 / STL / 08AU),FALSE,Chain and crystal star earrings (P15 / STL / 08AU),Star earrings on chains with Swarovski crystals. The length of the earring is 6.5 cm. Gold-plated earrings.,,Woman,Adult,,Woman,Chain and crystal star earrings (P15 / STL / 08AU),new,,,,,,,,g,,,,,active
1080,Abstract earrings with crystals (P11392AU),<p>Abstract earrings with Swarovski crystals. The length of the earring is 2.3 cm. Gold-plated earrings.</p>,Colibra,Apparel & Accessories > Jewelry > Earrings,Earrings,Earrings,TRUE,Title,Abstract earrings with crystals (P11392AU),,,,,5900601148345,7.0,,100,deny,manual,12.74,,TRUE,TRUE,,,1,Abstract earrings with crystals (P11392AU),FALSE,Abstract earrings with crystals (P11392AU),Abstract earrings with Swarovski crystals. The length of the earring is 2.3 cm. Gold-plated earrings.,,Woman,Adult,,Woman,Abstract earrings with crystals (P11392AU),new,,,,,,,,g,,,,,active
1081,Earrings with tiny stars (P14529AU),<p>Jewelry with stars is a perfect solution for many styles. Earrings with stars perfect for a small baby&#39;s mouth. The length of the earring is 1.5 cm. Gold-plated earrings.</p>,Colibra,Apparel & Accessories > Jewelry > Earrings,Earrings,Earrings,TRUE,Title,Earrings with tiny stars (P14529AU),,,,,5900601247390,1.0,,100,deny,manual,9.31,,TRUE,TRUE,,,1,Earrings with tiny stars (P14529AU),FALSE,Earrings with tiny stars (P14529AU),Jewelry with stars is a perfect solution for many styles. Earrings with stars perfect for a small baby&#39;s mouth. The length of the earring is 1.5 cm. Gold-plated earrings.,,,Child,,Baby,Earrings with tiny stars (P14529AU),new,,,,,,,,g,,,,,active
1082,Long earrings with Swarovski crystals (E8153AU),<p>Long clips with Swarovski crystals are perfect for a great occasion or a romantic candlelight dinner. The length of the earrings is 4 cm. Gold-plated earrings.</p>,Colibra,"Apparel & Accessories > Clothing Accessories > Hair Accessories > Hair Pins, Claws & Clips",Clips,Clips,TRUE,Title,Long earrings with Swarovski crystals (E8153AU),,,,,5900601087262,4.0,,100,deny,manual,14.21,,TRUE,TRUE,,https://drop.seltu.pl/images/colibra/1082/67340-Klipsy-dlugie-z-krysztalkami-Swarovski-E8153AU-1082-E8153AU.jpg,1,Long earrings with Swarovski crystals (E8153AU),FALSE,Long earrings with Swarovski crystals (E8153AU),Long clips with Swarovski crystals are perfect for a great occasion or a romantic candlelight dinner. The length of the earrings is 4 cm. Gold-plated earrings.,,Woman,Adult,,Woman,Long earrings with Swarovski crystals (E8153AU),new,,,,,,,https://drop.seltu.pl/images/colibra/1082/67340-Klipsy-dlugie-z-krysztalkami-Swarovski-E8153AU-1082-E8153AU.jpg,g,,,,,active
1083,Crystallized Hoop Earrings (P12979AU),<p>Earrings are a great gift idea. Dreamlike earrings wrapped with 40 Swarovski crystals are the perfect complement to a small black dress. Gold-plated earrings.</p>,Colibra,Apparel & Accessories > Jewelry > Earrings,Earrings,Earrings,TRUE,Title,Crystallized Hoop Earrings (P12979AU),,,,,5900601192966,9.0,,100,deny,manual,28.92,,TRUE,TRUE,,,1,Crystallized Hoop Earrings (P12979AU),FALSE,Crystallized Hoop Earrings (P12979AU),Earrings are a great gift idea. Dreamlike earrings wrapped with 40 Swarovski crystals are the perfect complement to a small black dress. Gold-plated earrings.,,Woman,Adult,,Woman,Crystallized Hoop Earrings (P12979AU),new,,,,,,,,g,,,,,active
1093,Curved triangle earrings (P14748AU),<p>Earrings are a great gift idea and the perfect complement to any styling. Delicate earrings with Swarovski crystals. The length of the earring is 2 cm. Gold-plated earrings.</p>,Colibra,Apparel & Accessories > Jewelry > Earrings,Earrings,Earrings,TRUE,Title,Curved triangle earrings (P14748AU),,,,,5900601253728,2.0,,100,deny,manual,10.29,,TRUE,TRUE,,,1,Curved triangle earrings (P14748AU),FALSE,Curved triangle earrings (P14748AU),Earrings are a great gift idea and the perfect complement to any styling. Delicate earrings with Swarovski crystals. The length of the earring is 2 cm. Gold-plated earrings.,,Woman,Adult,,Woman,Curved triangle earrings (P14748AU),new,,,,,,,,g,,,,,active
1094,Earrings with cherries (P15 / KDS / 06AU),<p>Tiny cherries just right for a little princess. The dimensions of the earring are 0.8cm x 0.6cm. Gold-plated earrings.</p>,Colibra,Apparel & Accessories > Jewelry > Earrings,Earrings,Earrings,TRUE,Title,Earrings with cherries (P15 / KDS / 06AU),,,,,5900601275782,1.0,,100,deny,manual,6.86,,TRUE,TRUE,,,1,Earrings with cherries (P15 / KDS / 06AU),FALSE,Earrings with cherries (P15 / KDS / 06AU),Tiny cherries just right for a little princess. The dimensions of the earring are 0.8cm x 0.6cm. Gold-plated earrings.,,,Child,,Baby,Earrings with cherries (P15 / KDS / 06AU),new,,,,,,,,g,,,,,active
1097,Hook hoop earrings (P11205AG),"<p>Earrings with Swarovski crystals will add elegance to your everyday look. 1.7 cm long, 0.8 cm wide. Silver plated earrings.</p>",Colibra,Apparel & Accessories > Jewelry > Earrings,Earrings,Earrings,TRUE,Title,Hook hoop earrings (P11205AG),,,,,5900601123205,0.0,,100,deny,manual,10.29,,TRUE,TRUE,,,1,Hook hoop earrings (P11205AG),FALSE,Hook hoop earrings (P11205AG),"Earrings with Swarovski crystals will add elegance to your everyday look. 1.7 cm long, 0.8 cm wide. Silver plated earrings.",,Woman,Adult,,Woman,Hook hoop earrings (P11205AG),new,,,,,,,,g,,,,,active
1098,Delicate earrings with 3 crystals (P14304AG),<p>Jewelry with Swarovski crystals fits both elegant styling and everyday look. The size of the earring is 1.2 cm x 0.4 cm. Silver plated earrings.</p>,Colibra,Apparel & Accessories > Jewelry > Earrings,Earrings,Earrings,TRUE,Title,Delicate earrings with 3 crystals (P14304AG),,,,,5900601239371,0.0,,100,deny,manual,8.82,,TRUE,TRUE,,,1,Delicate earrings with 3 crystals (P14304AG),FALSE,Delicate earrings with 3 crystals (P14304AG),Jewelry with Swarovski crystals fits both elegant styling and everyday look. The size of the earring is 1.2 cm x 0.4 cm. Silver plated earrings.,,Woman,Adult,,Woman,Delicate earrings with 3 crystals (P14304AG),new,,,,,,,,g,,,,,active
1101,Openwork earrings (P13556 / 1AG),"<p>Extremely charming openwork wheels for every styling. Length 4.1 cm, width 2.4 cm. Silver plated earrings.</p>",Colibra,Apparel & Accessories > Jewelry > Earrings,Earrings,Earrings,TRUE,Title,Openwork earrings (P13556 / 1AG),,,,,5900601212251,0.0,,100,deny,manual,15.19,,TRUE,TRUE,,,1,Openwork earrings (P13556 / 1AG),FALSE,Openwork earrings (P13556 / 1AG),"Extremely charming openwork wheels for every styling. Length 4.1 cm, width 2.4 cm. Silver plated earrings.",,Woman,Adult,,Woman,Openwork earrings (P13556 / 1AG),new,,,,,,,,g,,,,,active
1102,Dangle earrings with pearl (P15019 / 4AU),"<p>Hanging pearl earrings combine a pearl with a modern pattern. 2.9 cm long, 1.1 cm wide. Gold-plated earrings.</p>",Colibra,Apparel & Accessories > Jewelry > Earrings,Earrings,Earrings,TRUE,Title,Dangle earrings with pearl (P15019 / 4AU),,,,,5900601271104,0.0,,100,deny,manual,12.25,,TRUE,TRUE,,https://drop.seltu.pl/images/colibra/1102/60645-Kolczyki-wiszace-z-perelka-P150194AU-1102-P15019/4AU.jpg,1,Dangle earrings with pearl (P15019 / 4AU),FALSE,Dangle earrings with pearl (P15019 / 4AU),"Hanging pearl earrings combine a pearl with a modern pattern. 2.9 cm long, 1.1 cm wide. Gold-plated earrings.",,Woman,Adult,,Woman,Dangle earrings with pearl (P15019 / 4AU),new,,,,,,,https://drop.seltu.pl/images/colibra/1102/60645-Kolczyki-wiszace-z-perelka-P150194AU-1102-P15019/4AU.jpg,g,,,,,active
1104,Hanging earrings with pearl (P15019/3AU),"<p>Hanging earrings with a pearl surrounded by a round border. Length 2.7 cm, width 1 cm. Gold-plated earrings.</p>",Colibra,Apparel & Accessories > Jewelry > Earrings,Earrings,Earrings,TRUE,Title,Hanging earrings with pearl (P15019/3AU),,,,,5900601271210,0.0,,100,deny,manual,12.48,,TRUE,TRUE,,,1,Hanging earrings with pearl (P15019/3AU),FALSE,Hanging earrings with pearl (P15019/3AU),"Hanging earrings with a pearl surrounded by a round border. Length 2.7 cm, width 1 cm. Gold-plated earrings.",,Woman,Adult,,Woman,Hanging earrings with pearl (P15019/3AU),new,,,,,,,,g,,,,,active
1105,Triple chain with coins (C15 / MON / 17AU),"<p>Extremely fashionable triple chain with coins. The length of the longest chain 53 cm, width 0.4 cm, coins 2.2 cm in diameter. Gold-plated chain.</p>",Colibra,Apparel & Accessories > Jewelry > Necklaces,Necklaces,Necklaces,TRUE,Title,Triple chain with coins (C15 / MON / 17AU),,,,,5900601285224,0.0,,100,deny,manual,43.62,,TRUE,TRUE,,https://drop.seltu.pl/images/colibra/1105/68929-Lancuszek-potrojny-z-monetami-C15MON17AU-1105-C15/MON/17AU.jpg,1,Triple chain with coins (C15 / MON / 17AU),FALSE,Triple chain with coins (C15 / MON / 17AU),"Extremely fashionable triple chain with coins. The length of the longest chain 53 cm, width 0.4 cm, coins 2.2 cm in diameter. Gold-plated chain.",,Woman,Adult,,Woman,Triple chain with coins (C15 / MON / 17AU),new,,,,,,,https://drop.seltu.pl/images/colibra/1105/68929-Lancuszek-potrojny-z-monetami-C15MON17AU-1105-C15/MON/17AU.jpg,g,,,,,active
1107,Butterfly earrings with cubic zirconia (P13276AG),"<p>Earrings are the perfect gift idea. Charming butterfly earrings with cubic zirconia will add charm to any styling. 1.5 cm long, 0.7 cm wide.</p>",Colibra,Apparel & Accessories > Jewelry > Earrings,Earrings,Earrings,TRUE,Title,Butterfly earrings with cubic zirconia (P13276AG),,,,,5900601200647,30.0,,100,deny,manual,9.31,,TRUE,TRUE,,,1,Butterfly earrings with cubic zirconia (P13276AG),FALSE,Butterfly earrings with cubic zirconia (P13276AG),"Earrings are the perfect gift idea. Charming butterfly earrings with cubic zirconia will add charm to any styling. 1.5 cm long, 0.7 cm wide.",,Woman,Adult,,Woman,Butterfly earrings with cubic zirconia (P13276AG),new,,,,,,,,g,,,,,active
1109,Square crystal earrings (P11877AG),<p>Stylish jewelry for every occasion - choose your favorite model and create sets. The total length of the earring is 1.7 cm. Element 0.8cm x 0.8cm.</p>,Colibra,Apparel & Accessories > Jewelry > Earrings,Earrings,Earrings,TRUE,Title,Square crystal earrings (P11877AG),,,,,5900601168152,4.0,,100,deny,manual,10.29,,TRUE,TRUE,,,1,Square crystal earrings (P11877AG),FALSE,Square crystal earrings (P11877AG),Stylish jewelry for every occasion - choose your favorite model and create sets. The total length of the earring is 1.7 cm. Element 0.8cm x 0.8cm.,,Woman,Adult,,Woman,Square crystal earrings (P11877AG),new,,,,,,,,g,,,,,active
1111,Half-hearted earrings (P10146AG),"<p>Jewelry with hearts is the perfect gift idea for a loved one, as well as a perfect addition to many styles. Length of the earring 1.2 cm, width 1.5 cm. Silver plated earrings.</p>",Colibra,Apparel & Accessories > Jewelry > Earrings,Earrings,Earrings,TRUE,Title,Half-hearted earrings (P10146AG),,,,,5900601071117,2.0,,100,deny,manual,7.35,,TRUE,TRUE,,,1,Half-hearted earrings (P10146AG),FALSE,Half-hearted earrings (P10146AG),"Jewelry with hearts is the perfect gift idea for a loved one, as well as a perfect addition to many styles. Length of the earring 1.2 cm, width 1.5 cm. Silver plated earrings.",,Woman,Adult,,Woman,Half-hearted earrings (P10146AG),new,,,,,,,,g,,,,,active
1112,Earrings tangled with crystals (P11348AG),<p>Long earrings tangled with Swarovski crystals. The length of the earrings is 5 cm and the width is 0.9 cm. Silver plated earrings.</p>,Colibra,Apparel & Accessories > Jewelry > Earrings,Earrings,Earrings,TRUE,Title,Earrings tangled with crystals (P11348AG),,,,,5900601145504,4.0,,100,deny,manual,13.72,,TRUE,TRUE,,,1,Earrings tangled with crystals (P11348AG),FALSE,Earrings tangled with crystals (P11348AG),Long earrings tangled with Swarovski crystals. The length of the earrings is 5 cm and the width is 0.9 cm. Silver plated earrings.,,Woman,Adult,,Woman,Earrings tangled with crystals (P11348AG),new,,,,,,,,g,,,,,active
1113,Teddy bear earrings on English clasp (P13380AG),"<p>Fairytale teddy bears on an English clasp with Swarovski crystal. The length of the earring is 3.5 cm, width is 1.4 cm. Silver plated earrings.</p>",Colibra,Apparel & Accessories > Jewelry > Earrings,Earrings,Earrings,TRUE,Title,Teddy bear earrings on English clasp (P13380AG),,,,,5900601206069,5.0,,100,deny,manual,13.23,,TRUE,TRUE,,,1,Teddy bear earrings on English clasp (P13380AG),FALSE,Teddy bear earrings on English clasp (P13380AG),"Fairytale teddy bears on an English clasp with Swarovski crystal. The length of the earring is 3.5 cm, width is 1.4 cm. Silver plated earrings.",,Woman,Adult,,Woman,Teddy bear earrings on English clasp (P13380AG),new,,,,,,,,g,,,,,active
1115,Original earrings with crystals (P13629AG),"<p>Earrings with Swarovski crystals will complete any style. Length 2.2 cm, width 0.9 cm. Silver plated earrings.</p>",Colibra,Apparel & Accessories > Jewelry > Earrings,Earrings,Earrings,TRUE,Title,Original earrings with crystals (P13629AG),,,,,5900601213302,0.0,,100,deny,manual,13.72,,TRUE,TRUE,,,1,Original earrings with crystals (P13629AG),FALSE,Original earrings with crystals (P13629AG),"Earrings with Swarovski crystals will complete any style. Length 2.2 cm, width 0.9 cm. Silver plated earrings.",,Woman,Adult,,Woman,Original earrings with crystals (P13629AG),new,,,,,,,,g,,,,,active
